com_id,label,regis_cap,month_fou,industry_code,region
松潘阿佳磋藏装店（个体工商户）,0,10.0,16,0,aba
九寨沟县秀舍小筑精品民宿（个体工商户）,0,30.0,15,2,aba
九寨沟县继飞游乐园（个体工商户）,0,2.0,15,6,aba
松潘尚吉农副产品商贸有限公司,0,10.0,14,0,aba
松潘藏瑞源商贸有限责任公司,0,10.0,13,0,aba
松潘县松巴拉农产品销售店（个体工商户）,0,5.0,8,1,aba
九寨沟县川味记忆牦牛肉菌汤锅店（个体工商户）,0,15.0,7,2,aba
九寨沟县馨悦枫景酒店（个体工商户）,0,10.0,7,2,aba
九寨沟县云海麓隐花园酒店（个体工商户）,0,10.0,6,2,aba
松潘县惠康诊所有限责任公司,0,8.0,19,13,aba
九寨沟县溪上茶楼（个体工商户）,0,5.0,17,2,aba
松潘县锦呈羌村商贸有限责任公司,0,50.0,11,7,aba
九寨沟县辉恒劳务服务部（个体工商户）,0,6.0,10,3,aba
九寨沟县茶野茶楼（个体工商户）,0,10.0,7,2,aba
九寨沟县山里炭烤吧（个体工商户）,0,10.0,7,2,aba
九寨沟县九倒拐茶府（个体工商户）,0,30.0,19,2,aba
松潘县文城意居民宿客栈（个体工商户）,0,50.0,18,2,aba
九寨沟县味正好川菜馆（个体工商户）,0,50.0,17,2,aba
九寨沟县藏地卓玛水果吧（个体工商户）,0,4.5,15,0,aba
九寨沟县徐大川剁椒猪脚饭店（个体工商户）,0,10.0,14,2,aba
九寨沟县悠庭别苑餐饮服务有限责任公司,0,50.0,8,2,aba
九寨沟县鸿茂奶茶店（个体工商户）,0,50.0,8,4,aba
九寨沟县卓尕拉藏餐吧（个体工商户）,0,5.0,8,6,aba
松潘泽旺磋商店（个体工商户）,0,20.0,8,0,aba
九寨沟县敬饰围巾批发部（个体工商户）,0,10.0,7,0,aba
松潘五阿哥鲜鱼火锅店（个体工商户）,0,99.0,5,2,aba
九寨沟县浩贤花卉种植园（个体工商户）,0,5.0,20,1,aba
九寨沟县江湖牛火锅店（个体工商户）,1,20.0,17,2,aba
松潘格桑啦商行（个体工商户）,0,20.0,16,0,aba
九寨沟县面粉世家小吃店（个体工商户）,0,10.0,16,2,aba
松潘燕儿小吃店（个体工商户）,0,6.0,14,2,aba
松潘县逸锦酒店管理有限公司,0,50.0,14,3,aba
松潘晨铭测绘有限公司,0,20.0,8,9,aba
九寨沟县简遇藏装店（个体工商户）,0,4.0,8,0,aba
九寨沟县小泸味酒坊（个体工商户）,0,1.0,7,0,aba
九寨沟县藏地牧民牦牛养殖家庭农场（个体工商户）,0,1.0,7,1,aba
九寨沟县玲英印象鱼府（个体工商户）,0,10.0,6,2,aba
松潘袁哥洗车场,1,50.0,12,3,aba
九寨沟县缘聚九寨民宿（个体工商户）,0,10.0,16,2,aba
松潘县杰美商行（个体工商户）,0,20.0,16,0,aba
九寨沟县艳华道路货物运输部（个体工商户）,0,5.0,14,5,aba
九寨沟县西慕香舍烘焙坊（个体工商户）,0,10.0,14,4,aba
松潘天造净土农产品销售店（个体工商户）,0,50.0,14,0,aba
九寨沟县不二火锅粉店（个体工商户）,0,2.0,13,2,aba
松潘县艺朵舞蹈中心（个人独资）,0,30.0,12,6,aba
九寨沟县佳喜肉兔养殖家庭农场（个体工商户）,0,18.0,12,1,aba
松潘嘉措商行（个体工商户）,0,5.0,12,0,aba
九寨沟县昌凯食品店（个体工商户）,0,50.0,8,2,aba
九寨沟县全年庄火锅店（个体工商户）,0,40.0,8,2,aba
九寨沟县锦岳别苑民宿（个体工商户）,0,10.0,4,2,aba
九寨沟县风眠小筑酒店（个体工商户）,0,10.0,4,2,aba
九寨沟县无忧茶府（个体工商户）,0,15.0,4,6,aba
松潘寻觅宾馆（个体工商户）,0,10.0,20,2,aba
九寨沟县李香兰火锅店（个体工商户）,0,30.0,19,2,aba
九寨沟县星记牛骨汤早餐店（个体工商户）,0,2.8,17,2,aba
松潘县康盛商行（个体工商户）,0,10.0,15,0,aba
九寨沟县凤龙道路货物运输部（个体工商户）,0,5.0,14,5,aba
九寨沟县藏时光旅拍工作室（个体工商户）,0,15.0,14,3,aba
九寨沟县星姐道路货物运输部（个体工商户）,0,2.0,14,5,aba
松潘县西邻健康管理有限公司,0,5.0,11,3,aba
松潘川原尚品堂商行（个体工商户）,0,80.0,11,0,aba
松潘县扎彭商店（个体工商户）,0,1.0,9,0,aba
松潘松九协力商店（个体工商户）,0,60.0,7,0,aba
九寨沟县拾年客栈（个体工商户）,0,30.0,7,2,aba
九寨沟县山舍民宿（个体工商户）,0,60.0,6,2,aba
九寨沟县藏韵拾光旅拍店（个体工商户）,0,20.0,5,3,aba
九寨沟县晚妆日用品店（个体工商户）,0,1.0,4,0,aba
九寨沟县锦福源茶楼（个体工商户）,0,20.0,4,6,aba
松潘县扎青郑服装店（个体工商户）,0,50.0,19,0,aba
九寨沟县五粮印象商行（个体工商户）,0,5.0,19,0,aba
九寨沟县树正海酒坊（个体工商户）,0,30.0,16,0,aba
松潘娜玛措商行（个体工商户）,0,10.0,15,0,aba
九寨沟县乐鱼青年旅社（个体工商户）,0,20.0,15,2,aba
九寨沟县燕武道路货物运输部（个体工商户）,1,1.0,14,5,aba
九寨沟县丽花道路货物运输部（个体工商户）,0,5.0,14,5,aba
九寨沟县喜来融合料理餐吧（个体工商户）,0,20.0,8,2,aba
九寨沟县且慢文旅民宿（个体工商户）,0,10.0,7,2,aba
九寨沟县葛三平蔬菜批发部（个体工商户）,0,0.4,4,0,aba
松潘县索朗磋服装店（个体工商户）,0,50.0,19,0,aba
九寨沟县龙小非火锅店（个体工商户）,0,50.0,18,2,aba
九寨沟县一杯茶茶馆（个体工商户）,0,3.0,16,2,aba
九寨沟县沐道体育培训有限公司,0,30.0,11,6,aba
松潘县小扎西商行（个体工商户）,0,30.0,8,0,aba
九寨沟县雪山菌味鲜牦牛肉汤锅店（个体工商户）,0,25.0,8,2,aba
九寨沟县书境文化工作室（个体工商户）,0,2.0,7,0,aba
松潘县来都来了旅行社有限公司,0,5.0,6,11,aba
九寨沟县隐山云舍民宿（个体工商户）,0,20.0,5,2,aba
九寨沟县最美印象酒店（个体工商户）,0,20.0,5,2,aba
松潘瑞草堂商行（个体工商户）,0,90.0,4,0,aba
九寨沟县茂盛园林绿化有限责任公司,0,80.0,4,11,aba
松潘县杨军修理铺（个体工商户）,0,10.0,19,3,aba
九寨沟县空瓶子餐吧（个体工商户）,0,6.0,19,2,aba
松潘县藏源四季商行（个体工商户）,0,2.0,19,0,aba
松潘县藏珍缘商店（个体工商户）,0,50.0,18,0,aba
九寨沟县玛吉拉音乐餐吧（个体工商户）,0,2.8,15,2,aba
九寨沟县曹氏鸭脖漳扎店（个体工商户）,0,12.0,14,2,aba
九寨沟县秋嬢嬢火锅店（个体工商户）,0,10.0,13,2,aba
松潘依胜酒店（个体工商户）,0,60.0,13,2,aba
九寨沟县神鹰部落餐饮店（个体工商户）,0,10.0,13,2,aba
九寨沟县永豪莲华中药材种植有限公司,0,10.0,12,1,aba
松潘马祥成福钢材店（个体工商户）,0,30.0,7,0,aba
九寨沟县吉木仓民宿（个体工商户）,0,20.0,7,2,aba
九寨沟县行止云隐里民宿（个体工商户）,0,20.0,5,2,aba
松潘县宇皓商贸有限公司,0,50.0,4,5,aba
九寨沟县开心小串碳烤吧（个体工商户）,0,10.0,19,2,aba
九寨沟县滑肉豆花火锅店（个体工商户）,0,10.0,16,2,aba
松潘小货郎商店（个体工商户）,0,5.0,16,0,aba
松潘啷卡尔仓商店（个体工商户）,0,5.0,16,0,aba
九寨沟县陌乐音乐酒吧（个体工商户）,0,15.0,15,2,aba
九寨沟县麓山居民宿（个体工商户）,0,37.0,15,2,aba
松潘拉姆拉措民宿店（个体工商户）,0,99.0,14,2,aba
九寨沟县老桌子烂蹄花店（个体工商户）,0,10.0,14,2,aba
九寨沟县藏美摄影工作室（个体工商户）,0,2.0,14,3,aba
松潘阿可桑商店（个体工商户）,0,50.0,12,0,aba
松潘天隆百货店（个体工商户）,0,30.0,9,0,aba
九寨沟县严记水产店（个体工商户）,0,10.0,7,0,aba
九寨沟县老南坪社区火锅店（个体工商户）,0,8.0,4,2,aba
松潘县云亭阁酒店（个体工商户）,0,80.0,16,2,aba
九寨沟县东尕工艺品店（个体工商户）,0,1.0,16,0,aba
九寨沟县花格桑铜锅牦牛肉音乐餐吧（个体工商户）,0,30.0,16,2,aba
九寨沟县老李农家川菜馆（个体工商户）,0,12.0,15,2,aba
九寨沟县小厂长老火锅店（个体工商户）,0,7.0,14,2,aba
松潘喜遇服装店（个体工商户）,0,1.0,14,0,aba
九寨沟县禧厨餐厅（个体工商户）,0,15.0,13,2,aba
九寨沟县一间暖居民宿（个体工商户）,0,15.0,12,2,aba
九寨沟县浮生得闲爆炒店（个体工商户）,0,10.0,12,2,aba
九寨沟县冯四女上跷脚牛肉店（个体工商户）,0,12.0,9,2,aba
松潘县航翔天天鲜商店（个体工商户）,0,20.0,7,0,aba
松潘川力商行（个体工商户）,0,6.0,7,0,aba
九寨沟县野暮倾山民宿（个体工商户）,0,20.0,7,2,aba
九寨沟县梦源奇味干锅店（个体工商户）,0,15.0,7,2,aba
九寨沟县酱紫烤饼屋（个体工商户）,0,10.0,7,4,aba
九寨沟县牛滋味牦牛肉火锅店（个体工商户）,0,18.0,6,2,aba
九寨沟县十一音乐酒水餐吧（个体工商户）,0,10.0,6,2,aba
九寨沟县悦鑫美玲客栈（个体工商户）,0,10.0,6,2,aba
九寨沟县袁莱肉蟹煲店（个体工商户）,0,10.0,4,2,aba
九寨沟县野隐山居酒店（个体工商户）,0,10.0,4,2,aba
松潘县华厨酒店用品销售店（个体工商户）,0,15.0,19,0,aba
松潘县忆古轩商店（个体工商户）,0,20.0,18,3,aba
九寨沟县兹上原火锅店（个体工商户）,0,10.0,18,2,aba
九寨沟县山也里农家民宿（个体工商户）,0,9.0,16,2,aba
九寨沟县冉姐特色牦牛肉汤锅店（个体工商户）,0,12.0,16,2,aba
九寨沟县香飘九寨牦牛肉汤锅店（个体工商户）,0,20.0,16,2,aba
松潘兰彬彬副食店（个体工商户）,0,2.0,15,0,aba
九寨沟县食海一家餐饮店（个体工商户）,0,30.0,14,2,aba
松潘恒柳工程机械经营部（个体工商户）,0,10.0,14,0,aba
九寨沟县熊婆婆砂锅店（个体工商户）,0,20.0,12,2,aba
九寨沟县斯莫仓餐饮店（个体工商户）,0,30.0,8,2,aba
九寨沟县如你所院民宿（个体工商户）,0,6.0,8,2,aba
九寨沟县华龙贰号酒店（个体工商户）,0,6.0,6,2,aba
九寨沟县陶野民宿（个体工商户）,0,8.9,6,2,aba
九寨沟县川上人家餐饮店（个体工商户）,0,10.0,6,2,aba
九寨沟县农户人家串串香店（个体工商户）,0,30.0,4,2,aba
九寨沟县九善翼咖啡馆（个体工商户）,0,15.0,20,2,aba
九寨沟县鑫潮牦牛肉汤锅店（个体工商户）,0,15.0,19,2,aba
九寨沟县摩印旅拍摄影工作室（个体工商户）,0,15.0,18,3,aba
九寨沟县时光小筑民宿（个体工商户）,0,10.0,18,2,aba
松潘县巴松烧烤店（个体工商户）,0,10.0,18,2,aba
九寨沟县如意林卡铜锅牦牛肉店（个体工商户）,0,20.0,16,2,aba
松潘阿秋蔬果店（个体工商户）,0,15.0,15,0,aba
九寨沟县七掌柜自助火锅店（个体工商户）,0,40.0,15,2,aba
松潘易行汽车租赁有限责任公司,0,50.0,13,3,aba
九寨沟县蜀味鲜土菜房（个体工商户）,0,12.0,13,2,aba
九寨沟县知食份子川菜馆（个体工商户）,0,10.0,12,2,aba
松潘点点商行（个体工商户）,0,30.0,11,0,aba
九寨沟县林花劳务服务有限公司,0,50.0,11,3,aba
松潘周介鼎冠商行（个体工商户）,0,0.1,9,5,aba
九寨沟县牛小几牛哥牛骨火锅店（个体工商户）,0,20.0,8,2,aba
松潘郊眠琴行（个体工商户）,0,5.0,8,0,aba
九寨沟县牛魔王牦牛肉菌汤锅分店（个体工商户）,0,15.0,7,2,aba
九寨沟县小邓石棉鲜肉烧烤店（个体工商户）,0,10.0,7,2,aba
九寨沟县隐世别院民宿（个体工商户）,0,20.0,6,2,aba
九寨沟县朗悦轩民宿（个体工商户）,0,18.0,6,2,aba
松潘烙印画梦书画店（个体工商户）,0,10.0,6,6,aba
九寨沟县城庙工程机械租赁服务部（个体工商户）,0,10.0,6,3,aba
九寨沟县沟口茶府（个体工商户）,0,10.0,5,2,aba
九寨沟县五十七号餐馆（个体工商户）,0,20.0,5,2,aba
九寨沟县值得一烤烧烤店（个体工商户）,0,2.0,4,2,aba
九寨沟县阿若布姆餐饮店（个体工商户）,0,22.5,4,2,aba
九寨沟县半牧云涧石锅鸡藏餐厅（个体工商户）,0,5.0,4,2,aba
九寨沟县荣胜和餐饮有限公司,0,20.0,13,2,aba
九寨沟县璟悦假日酒店（个体工商户）,0,10.0,18,2,aba
九寨沟县百老汇土菜馆（个体工商户）,0,30.0,18,2,aba
九寨沟县豪华阿诺餐吧（个体工商户）,0,15.0,18,2,aba
九寨沟县杨小哥肥肠蹄花火锅店（个体工商户）,0,7.0,18,2,aba
九寨沟县云上鲜厨特色川菜馆（个体工商户）,0,12.0,16,2,aba
九寨沟县岷洲刘记拌面馆（个体工商户）,0,10.0,16,2,aba
九寨沟县蜀他牛牦牛肉牛排菌汤锅店（个体工商户）,0,10.0,16,2,aba
九寨沟县肖记牦牛肉牛杂汤锅店（个体工商户）,0,20.0,16,2,aba
九寨沟县巴山小厨牦牛肉汤锅店（个体工商户）,0,20.0,16,2,aba
九寨沟县非俩合特色小吃店（个体工商户）,1,1.0,16,2,aba
九寨沟县巴口香鲜牛杂火锅店（个体工商户）,1,5.0,16,2,aba
九寨沟县孙二娘秘制烧鸡公店（个体工商户）,1,15.0,15,2,aba
九寨沟县越烧越旺烧烤店（个体工商户）,0,3.0,15,2,aba
九寨沟县虾回见江湖菜馆（个体工商户）,0,20.0,14,2,aba
四川泽泽泽农副产品商贸有限公司,0,8.0,15,0,aba
九寨沟县鑫年通讯服务部（个体工商户）,0,1.0,12,10,aba
九寨沟县天珠小居民宿（个体工商户）,0,4.0,12,2,aba
九寨沟县川人川味家常菜馆（个体工商户）,1,2.0,12,2,aba
松潘县语翰旅游有限公司,0,3.0,11,2,aba
九寨沟县九牛一汤汤锅店（个体工商户）,0,1.0,8,2,aba
松潘康珠纳么商店（个体工商户）,0,1.0,8,0,aba
松潘小白白牛羊肉肠店（个体工商户）,0,8.0,8,4,aba
九寨沟县九满堂臻选川菜馆（个体工商户）,0,20.0,7,2,aba
九寨沟县牛百味牦牛汤锅店（个体工商户）,0,14.0,7,2,aba
九寨沟县盛达机械租赁部（个体工商户）,0,6.0,7,3,aba
阿坝州米莱酒店有限责任公司,0,88.0,7,2,aba
九寨沟县小叶米粉店（个体工商户）,0,4.0,6,2,aba
松潘县赞纳食品经营部（个体工商户）,0,1.0,6,0,aba
九寨沟县曹氏鸭脖彭丰店（个体工商户）,0,10.0,6,2,aba
松潘蕃象智途商行（个体工商户）,0,2.8,5,0,aba
松潘曲珍常觉商行（个体工商户）,0,2.8,5,0,aba
九寨沟县嗦一口羊肉粉店（个体工商户）,0,10.0,4,2,aba
九寨沟县张大厨农家土菜馆（个体工商户）,0,15.0,4,2,aba
九寨沟县山谷幽兰家庭农场（个体工商户）,0,20.0,20,1,aba
松潘县守鑫小卖部（个体工商户）,0,2.0,19,0,aba
九寨沟县玉儿鲜面加工坊（个体工商户）,0,15.0,16,4,aba
九寨沟县食海一家餐饮店（个体工商户）,1,40.0,16,2,aba
九寨沟县达瓦央宗藏餐屋（个体工商户）,0,20.0,16,2,aba
九寨沟县寨上人家餐饮店（个体工商户）,0,18.0,16,2,aba
九寨沟县烤吧爱上酒餐饮店（个体工商户）,0,3.0,15,2,aba
松潘建花商店（个体工商户）,0,10.0,15,0,aba
九寨沟县味缘阁茶餐厅（个体工商户）,0,10.0,15,2,aba
九寨沟县蹄滋味蹄花店（个体工商户）,0,15.0,15,2,aba
九寨沟县鑫鑫香拌屋小吃店（个体工商户）,0,2.0,15,2,aba
九寨沟县大山人家私房菜馆（个体工商户）,0,3.0,14,2,aba
九寨沟县汪记皮行（个体工商户）,0,20.0,13,4,aba
九寨沟县藏之韵酒店（个体工商户）,0,5.0,13,2,aba
九寨沟县食来运转小吃店（个体工商户）,0,2.0,13,2,aba
九寨沟县小巷食记餐饮店（个体工商户）,1,0.5,13,2,aba
松潘县胖娃商贸有限公司,0,50.0,12,0,aba
九寨沟县派乐汉堡店（个体工商户）,0,10.0,10,2,aba
松潘县登峰副食店（个体工商户）,0,30.0,9,0,aba
四川泽泽泽旅行社有限公司,0,10.0,8,3,aba
松潘县徐小妹化妆品经营部（个体工商户）,0,13.0,8,3,aba
九寨沟县筋筋有味烧烤屋（个体工商户）,0,2.0,8,2,aba
九寨沟县夏卓尕布餐饮店（个体工商户）,0,10.0,7,2,aba
九寨沟县藏禧旅拍店（个体工商户）,0,3.0,7,3,aba
九寨沟县兮庆牛肉酸菜面馆（个体工商户）,0,2.0,6,2,aba
九寨沟县三十号茶坊（个体工商户）,0,20.0,6,2,aba
九寨沟县寨子沟火锅总店（个体工商户）,0,1.0,6,2,aba
九寨沟县夜碳烤味店（个体工商户）,0,12.0,5,5,aba
九寨沟县蜀之轩养生菌汤煲店（个体工商户）,0,10.0,5,2,aba
松潘壹玖捌蔬菜批发店（个体工商户）,0,20.0,4,0,aba
九寨沟县三餐人家川菜馆（个体工商户）,0,15.0,4,2,aba
九寨沟县源湘味食府（个体工商户）,0,20.0,4,2,aba
松潘湘邵五金销售店（个体工商户）,0,20.0,4,7,aba
九寨沟县云端日落音乐藏餐厅（个体工商户）,0,5.0,4,2,aba
松潘朝城副食店（个体工商户）,0,10.0,4,0,aba
九寨沟县九久红炭火烧烤店（个体工商户）,0,2.0,4,2,aba
九寨沟县叁炉市井火锅店（个体工商户）,0,15.0,20,2,aba
九寨沟县川隈地道农家菜馆（个体工商户）,0,16.0,19,2,aba
九寨沟县李记锁业维修店（个体工商户）,0,20.0,19,3,aba
九寨沟县高顺餐饮店（个体工商户）,0,5.0,19,2,aba
九寨沟县帅薇头部瑶浴养生馆（个体工商户）,0,15.0,19,3,aba
九寨沟县进京赶烤烧烤店（个体工商户）,0,6.0,19,2,aba
九寨沟县卓越兴胜管理部（个体工商户）,0,20.0,18,2,aba
松潘县阿依扎义商店（个体工商户）,0,5.0,16,0,aba
九寨沟县奎奎烧烤店（个体工商户）,0,2.0,16,2,aba
松潘福零商行（个体工商户）,0,3.0,15,0,aba
九寨沟县尝乐小吃店（个体工商户）,0,3.0,15,2,aba
松潘县源滋味商店（个体工商户）,0,1.0,14,0,aba
九寨沟县婆子妈私房菜馆（个体工商户）,0,10.0,14,2,aba
九寨沟县远通停车场服务有限公司,0,30.0,13,5,aba
九寨沟县面当家面馆（个体工商户）,1,15.0,13,2,aba
九寨沟县签缘牦牛肉串串店（个体工商户）,1,2.0,12,2,aba
九寨沟县刘爱笑米线店（个体工商户）,0,0.5,9,2,aba
九寨沟县唐先生餐饮店（个体工商户）,0,1.0,8,2,aba
